B1,B2,B3,B4,B5,B6,B7,FAPAR,LAI
0.1655,0.50869,0.043681,0.1724,0.56877,0.45138,0.24336,0.586278,1.7225
0.079828,0.34625,0.042638,0.076936,0.34662,0.26781,0.15568,0.641718,2.3175
0.036738,0.34654,0.022598,0.044474,0.32525,0.23329,0.1278,0.49566,3.6758
0.086742,0.40508,0.038935,0.11833,0.36892,0.25034,0.11012,0.607266,2.0415
0.054073,0.52255,0.02872,0.12006,0.45114,0.2561,0.077421,0.924803,4.5948
0.041597,0.21683,0.020345,0.049709,0.18897,0.1199,0.055125,0.709962,3.3958
0.042976,0.49746,0.025415,0.056209,0.42076,0.23727,0.087773,0.813527,4.823
0.026709,0.45285,0.022097,0.050061,0.40147,0.22969,0.080214,0.971971,5.4964
0.043668,0.45099,0.032619,0.045269,0.38268,0.21128,0.077747,0.944504,4.8407
0.060514,0.48978,0.040239,0.063126,0.41955,0.25127,0.11393,0.779328,3.6078
0.10007,0.38474,0.031546,0.14934,0.35191,0.22183,0.090409,0.724229,3.6877
0.048313,0.26268,0.025982,0.063806,0.25791,0.19282,0.085077,0.458975,0.98773
0.032677,0.49094,0.023108,0.062551,0.43793,0.27151,0.10471,0.876051,6.3512
0.079798,0.16065,0.039574,0.067944,0.17691,0.17163,0.11647,0.281633,0.66896
0.042045,0.4368,0.024412,0.049284,0.40745,0.26803,0.12859,0.876139,6.7639
0.034376,0.30666,0.024935,0.061067,0.27313,0.14326,0.044841,0.96646,4.8332
0.039212,0.41285,0.023361,0.078994,0.33458,0.17019,0.054016,0.923307,5.6536
0.096356,0.27303,0.050815,0.083811,0.31699,0.30465,0.2216,0.345279,0.71202
0.028055,0.29586,0.017324,0.035152,0.23655,0.14375,0.050769,0.660264,2.6189
0.041983,0.26642,0.025753,0.059648,0.22194,0.12376,0.059165,0.65626,2.5171
0.11709,0.20569,0.057934,0.096897,0.23792,0.24581,0.18348,0.20581,0.48108
0.05063,0.51875,0.029678,0.054205,0.50419,0.33944,0.1594,0.882541,3.3507
0.039153,0.534,0.027711,0.057636,0.47067,0.30384,0.13508,0.851059,4.0065
0.024282,0.43813,0.01917,0.03307,0.41428,0.28458,0.12632,0.86713,5.7208
0.12295,0.2513,0.052642,0.091244,0.31383,0.32323,0.22793,0.351967,1.0033
0.026058,0.36631,0.020254,0.048689,0.21271,0.065368,0.016301,0.851356,3.5295
0.051627,0.2659,0.031081,0.064412,0.2676,0.22242,0.13482,0.453552,0.84248
0.12167,0.24768,0.064861,0.10179,0.30235,0.3143,0.22602,0.185262,0.23382
0.046526,0.35317,0.029124,0.048256,0.2965,0.17038,0.082774,0.876601,3.9393
0.021404,0.53335,0.018395,0.047339,0.49404,0.33569,0.14887,0.945857,6.3224
0.21611,0.37805,0.088553,0.14557,0.47431,0.48414,0.3993,0.162492,0.20404
0.037402,0.52976,0.028291,0.052556,0.49347,0.35209,0.17511,0.782012,4.2578
0.069708,0.43239,0.042589,0.067914,0.42704,0.30702,0.16531,0.660627,4.8422
0.081436,0.2017,0.035802,0.084229,0.21811,0.19019,0.1054,0.179322,0.37966
0.027806,0.23364,0.016091,0.050198,0.19812,0.12594,0.042746,0.551342,1.8025
0.085236,0.66488,0.024747,0.16398,0.52205,0.27327,0.083954,0.955625836,7.7041
0.024197,0.54329,0.023053,0.040638,0.43569,0.23081,0.067798,0.921822,5.9616
0.039926,0.18196,0.023513,0.049437,0.17838,0.14308,0.069993,0.341847,0.64209
0.026458,0.50052,0.020951,0.044527,0.39828,0.21304,0.073194,0.954008,5.2249
0.12256,0.33265,0.053059,0.13135,0.35528,0.30719,0.17928,0.364496,0.80693
0.02856,0.3591,0.024513,0.056235,0.3005,0.13956,0.031108,0.936859,2.976
0.021459,0.46348,0.019172,0.049694,0.39368,0.21455,0.063015,0.973621,4.6265
0.035755,0.32708,0.016889,0.070595,0.29409,0.16885,0.053934,0.93192,6.192
0.025022,0.36941,0.022429,0.038001,0.30331,0.14387,0.033116,0.956439,5.5445
0.064267,0.24686,0.029254,0.084269,0.16782,0.102,0.03867,0.437404,0.92258
0.043828,0.19499,0.017173,0.069056,0.14339,0.075759,0.022906,0.428307,1.5889
0.034495,0.50743,0.024637,0.054617,0.40868,0.22864,0.086255,0.852423,5.2117
0.02107,0.54955,0.019725,0.040053,0.50203,0.3258,0.13419,0.942629226,7.0516
0.087903,0.22789,0.04597,0.075858,0.23623,0.20428,0.13745,0.320067,0.91881
0.11729,0.4058,0.030035,0.19016,0.32123,0.17711,0.053405,0.697191,2.268
0.037837,0.4878,0.029466,0.0558,0.42258,0.2446,0.090848,0.866316,2.9048
0.040018,0.41189,0.018851,0.057297,0.32556,0.18041,0.073778,0.781264,5.3636
0.019356,0.2736,0.017772,0.032715,0.24172,0.12595,0.030623,0.728618,4.0474
0.071796,0.48947,0.029209,0.12122,0.45269,0.30988,0.14955,0.767107,5.758
0.10082,0.20665,0.050017,0.088684,0.17543,0.14236,0.071763,0.183601,0.3105
0.09728,0.14333,0.047378,0.084606,0.1659,0.17859,0.1499,0.0369226,0.063244
0.052162,0.28679,0.03217,0.057983,0.28099,0.19775,0.10565,0.64372,3.2643
0.10405,0.53366,0.025093,0.18737,0.50973,0.41045,0.23802,0.787545,3.0602
0.026237,0.63849,0.022955,0.062673,0.60438,0.42649,0.19861,0.98568756,7.3321
0.037324,0.42937,0.026846,0.059987,0.39001,0.25201,0.09992,0.801768,2.5708
0.032092,0.33548,0.021071,0.054849,0.2692,0.13942,0.03863,0.629937,3.6243
0.02562,0.43617,0.0176,0.062021,0.39837,0.2965,0.15305,0.740168,2.9667
0.07395,0.32446,0.039768,0.086381,0.31912,0.23076,0.13085,0.615967,1.1724
0.039724,0.4598,0.024836,0.059616,0.35776,0.18613,0.071469,0.938399,4.8534
0.10346,0.62399,0.020796,0.17686,0.61141,0.50689,0.31109,0.917972,5.7789
0.062027,0.26077,0.033314,0.063299,0.25158,0.18398,0.10448,0.632225,2.7377
0.15182,0.38928,0.078907,0.11925,0.48983,0.45268,0.3047,0.363572,0.98948
0.046326,0.19994,0.016511,0.076933,0.16724,0.1144,0.043878,0.390401,0.83804
0.02107,0.43711,0.016058,0.048174,0.38384,0.23251,0.088763,0.859144,6.4009
0.063051,0.409,0.033365,0.064597,0.39694,0.30555,0.17907,0.716089,4.4261
0.028908,0.59971,0.022713,0.072295,0.52895,0.32125,0.11997,0.961615578,7.2598
0.043754,0.6256,0.022848,0.10366,0.52593,0.29745,0.10018,0.97068752,7.2862
0.038501,0.19579,0.020605,0.042305,0.16639,0.10955,0.041222,0.53713,1.6373
0.099809,0.30434,0.043159,0.11019,0.33391,0.31443,0.20404,0.409035,0.88854
0.038881,0.76226,0.024582,0.074261,0.65864,0.4264,0.20512,0.966031,6.0801
0.1184,0.22001,0.060785,0.10604,0.25186,0.25008,0.2145,0.180587,0.30698
0.03961,0.50416,0.025722,0.069259,0.42896,0.24841,0.097326,0.923758,6.9961
0.038754,0.54123,0.026677,0.060407,0.45958,0.28119,0.11806,0.840004,3.738
0.03922,0.47569,0.024174,0.070323,0.40989,0.24444,0.091054,0.770572,4.7649
0.092292,0.36232,0.041654,0.1113,0.34066,0.22437,0.12506,0.743611,3.8255
0.04632,0.47165,0.026164,0.078852,0.43118,0.28149,0.11995,0.857802,3.3112
0.043607,0.35261,0.023014,0.068851,0.25611,0.13694,0.057396,0.700337,4.6861
0.011975,0.14506,0.00927,0.022225,0.1301,0.076226,0.019604,0.695079,3.6647
0.022413,0.043829,0.0099986,0.027563,0.039938,0.031421,0.012819,0.0561616,0.08369
0.103,0.23022,0.052152,0.089342,0.25601,0.25673,0.19826,0.279862,0.62706
0.02917,0.4275,0.017978,0.055399,0.3646,0.22744,0.091868,0.75064,4.2667
0.068772,0.14383,0.034132,0.062299,0.11894,0.09338,0.047643,0.15719,0.30723
0.043685,0.36036,0.026858,0.044218,0.32576,0.22223,0.11494,0.645546,3.5452
0.051013,0.29749,0.02815,0.072192,0.24882,0.1725,0.070176,0.477697,1.1349
0.031683,0.22821,0.018126,0.045865,0.19589,0.11136,0.033907,0.698907,4.5484
0.078738,0.32259,0.045705,0.076396,0.33846,0.28258,0.16316,0.545743,0.88267
0.026096,0.54335,0.023802,0.045011,0.49292,0.31889,0.1274,0.972015,3.9948
0.033824,0.11735,0.017113,0.038626,0.076805,0.042681,0.025095,0.468204,1.6385
0.043569,0.3366,0.025661,0.049878,0.30271,0.19809,0.11503,0.678887,3.485
0.027247,0.50363,0.02367,0.039919,0.46567,0.33283,0.14543,0.922922,3.7835
0.022332,0.3096,0.01805,0.040413,0.28068,0.1532,0.040322,0.897259,4.6473
0.019534,0.20064,0.014324,0.03406,0.17695,0.10458,0.034312,0.532895,1.8527
0.039619,0.29861,0.025491,0.043254,0.28294,0.19281,0.09071,0.737121,3.4856
0.030515,0.21,0.018897,0.042329,0.16335,0.091661,0.02511,0.508849,1.1446
0.049534,0.38531,0.031575,0.059127,0.32376,0.19691,0.086719,0.646316,2.6712
0.050451,0.41345,0.0333,0.059644,0.369,0.21805,0.099755,0.78958,2.1808
0.031122,0.3204,0.018855,0.069844,0.29226,0.17081,0.047009,0.836451,3.3474
0.04006,0.41012,0.02188,0.073338,0.32238,0.17855,0.058914,0.662541,3.0894
0.018889,0.048082,0.0090324,0.024791,0.041925,0.027337,0.0079135,0.165704,0.35782
0.046054,0.46999,0.025475,0.093172,0.42745,0.30381,0.1342,0.823317,2.6574
0.065791,0.39259,0.023437,0.11895,0.3234,0.18331,0.055978,0.767404,3.1963
0.032118,0.47283,0.027384,0.053641,0.44206,0.27957,0.097228,0.93753,4.6247
0.029076,0.22743,0.017807,0.037533,0.20608,0.1252,0.051707,0.799106,4.3852
0.13205,0.52469,0.055357,0.11564,0.57195,0.45355,0.28438,0.64603,1.5877
0.015924,0.29627,0.013971,0.02794,0.24795,0.13946,0.03711,0.880286,4.6431
0.038472,0.41778,0.02655,0.050373,0.33567,0.17961,0.068204,0.878746,5.5294
0.083862,0.43263,0.02028,0.13636,0.3673,0.20714,0.069184,0.700766,3.2683
0.097541,0.17539,0.049303,0.084321,0.18992,0.18602,0.12346,0.226369,0.51984
0.027911,0.50778,0.019987,0.045552,0.41848,0.22668,0.077455,0.969452,5.6205
0.042501,0.59311,0.02576,0.085011,0.54334,0.3769,0.18242,0.858165,5.2903
0.027721,0.6072,0.022283,0.068861,0.56013,0.37979,0.16393,0.937204554,7.2314
0.023709,0.4356,0.019546,0.055404,0.34147,0.16315,0.038636,0.910547,5.2484
0.044706,0.61202,0.027859,0.075924,0.59454,0.44359,0.24658,0.880286,6.4589
0.02514,0.37885,0.014972,0.057463,0.26883,0.11734,0.027016,0.825506,5.5573
0.028397,0.22434,0.01812,0.037916,0.18055,0.098924,0.027585,0.490072,1.3693
0.026345,0.58836,0.024496,0.045668,0.52805,0.33442,0.13336,0.98857,6.2327
0.052721,0.26208,0.0267,0.074001,0.22574,0.13916,0.080133,0.714208,2.6769
0.026855,0.51584,0.023058,0.048944,0.43223,0.2375,0.079298,0.975062,6.8846
0.056884,0.18363,0.030489,0.069803,0.14643,0.11252,0.061615,0.309551,0.63959
0.076287,0.25395,0.042271,0.072031,0.2352,0.17039,0.12564,0.423742,2.0299
0.017191,0.26708,0.014643,0.028124,0.212,0.10569,0.026697,0.558789,1.4967
0.01757,0.53066,0.01624,0.037079,0.47869,0.31442,0.14233,0.867218,6.1835
0.020078,0.37924,0.020092,0.038843,0.33303,0.18516,0.048915,0.921635,4.2134
0.10458,0.47022,0.043796,0.11062,0.52851,0.43739,0.25967,0.601414,1.3278
0.14416,0.34818,0.058309,0.10465,0.41866,0.3982,0.29708,0.35453,0.64393
0.034124,0.26029,0.017853,0.055912,0.24521,0.18125,0.087891,0.646195,2.4177
0.076323,0.29551,0.036857,0.099189,0.29071,0.2338,0.11686,0.447711,0.85723
0.021705,0.31807,0.017714,0.032204,0.28363,0.17711,0.060833,0.826364,3.1995
0.060734,0.11245,0.029242,0.057302,0.07956,0.053508,0.027473,0.0697697,0.094133
0.01829,0.42925,0.017656,0.03588,0.30888,0.13695,0.031568,0.844294,6.1007
0.026924,0.48905,0.024663,0.0414,0.39173,0.19638,0.055226,0.949102,4.4651
0.026996,0.3592,0.017089,0.049924,0.30698,0.18178,0.063463,0.801823,4.3368
0.047951,0.22951,0.028118,0.049865,0.17391,0.095711,0.031392,0.499763,1.4636
0.056368,0.33102,0.032408,0.070188,0.31311,0.18964,0.090936,0.808907,2.482
0.036835,0.29407,0.020642,0.047378,0.27816,0.19962,0.097658,0.624932,3.5352
0.029304,0.16239,0.018768,0.039239,0.11847,0.045931,0.014737,0.731577,2.7681
0.02021,0.26842,0.01566,0.040333,0.24233,0.15772,0.054501,0.699644,2.0229
0.02618,0.46532,0.017147,0.062867,0.3971,0.23531,0.088053,0.896082,4.8361
0.028983,0.39727,0.022488,0.043588,0.27135,0.11206,0.024965,0.771496,4.755
0.042235,0.49467,0.026899,0.061301,0.46716,0.325,0.15919,0.88121,3.0024
0.049846,0.18213,0.024928,0.050694,0.15666,0.094822,0.043873,0.453508,1.7703
0.03501,0.24381,0.022505,0.041316,0.23103,0.17138,0.088258,0.529606,1.2801
0.094477,0.23917,0.047678,0.079622,0.26723,0.26767,0.20216,0.374792,0.87457
0.026206,0.45826,0.024685,0.046999,0.40899,0.23622,0.072316,0.979605,4.0184
0.073305,0.23446,0.037366,0.06859,0.24523,0.18733,0.1249,0.601843,2.4329
0.063533,0.48914,0.030338,0.11522,0.45703,0.32251,0.15247,0.799799,3.485
0.021682,0.27571,0.018888,0.043776,0.22964,0.1053,0.021397,0.72501,2.7649
0.078136,0.40853,0.03778,0.097852,0.39878,0.28217,0.15296,0.727089,4.0783
0.017496,0.41218,0.016679,0.03207,0.34411,0.18391,0.054518,0.939105244,6.7056
0.039232,0.36616,0.026637,0.044766,0.31087,0.16654,0.06229,0.93137,4.4828
0.032924,0.26454,0.018611,0.038929,0.21155,0.12808,0.045924,0.658735,3.0005
0.02332,0.35056,0.021501,0.047884,0.30862,0.16061,0.036442,0.976503,5.5046
0.055674,0.42485,0.028863,0.10042,0.39965,0.26733,0.1177,0.815397,3.1123
0.022622,0.42542,0.019557,0.048712,0.407,0.33248,0.18633,0.749749,2.5582
0.020079,0.60219,0.020197,0.04334,0.48568,0.26133,0.084166,0.972608758,7.5059
0.07746,0.31476,0.032147,0.11477,0.29595,0.20138,0.10288,0.728508,3.6706
0.11324,0.34073,0.023587,0.16152,0.26837,0.14686,0.047335,0.629431,3.1661
0.023565,0.61965,0.022866,0.039256,0.52536,0.30717,0.1133,0.95286213,7.296
0.034574,0.46864,0.02263,0.052715,0.40322,0.24548,0.097165,0.884708,3.6299
0.057339,0.4203,0.031567,0.051737,0.40227,0.27858,0.14551,0.641498,3.0969
0.052586,0.39818,0.024707,0.092075,0.30412,0.14668,0.049595,0.791956,5.7949
0.021666,0.48539,0.016769,0.033609,0.46441,0.34456,0.17882,0.825297,6.2421
0.029897,0.25343,0.017205,0.04561,0.21353,0.15382,0.067578,0.56232,1.6999
0.040795,0.54561,0.030872,0.060903,0.49141,0.31744,0.13118,0.869176,3.3845
0.094731,0.46696,0.027824,0.14257,0.36156,0.20498,0.081215,0.633787,3.9195
0.03204,0.51699,0.019508,0.071341,0.44505,0.28222,0.1189,0.832172,4.4143
0.032816,0.5111,0.025035,0.042542,0.47375,0.31298,0.14691,0.860409,4.5066
0.045994,0.25819,0.026693,0.046008,0.25643,0.20991,0.11502,0.539165,1.4058
0.028663,0.39602,0.022774,0.059559,0.32836,0.16582,0.041543,0.918687,6.7161
0.018985,0.30132,0.017234,0.036608,0.23842,0.10461,0.020776,0.978648,7.4501
0.029558,0.62251,0.021337,0.072979,0.56074,0.35956,0.15422,0.956582,6.5948
0.023717,0.602,0.021086,0.052519,0.46542,0.24069,0.07411,0.96329024,6.5121
0.019756,0.22598,0.015759,0.027525,0.17882,0.079072,0.017681,0.868923,5.7412
0.030105,0.43171,0.019457,0.066528,0.35901,0.19146,0.059298,0.96866,7.0479
0.02207,0.50695,0.020029,0.051794,0.4466,0.26159,0.087324,0.943481968,6.6848
0.069958,0.26208,0.029736,0.055272,0.2836,0.21255,0.11648,0.480326,1.4155
0.030302,0.63006,0.024117,0.051372,0.49145,0.25998,0.089134,0.995489,5.767
0.027783,0.1319,0.010596,0.048336,0.12779,0.093225,0.04655,0.403084,1.3887
0.044703,0.4442,0.027124,0.086858,0.35991,0.1752,0.046143,0.912725,6.198
0.027652,0.31464,0.019159,0.031625,0.26962,0.16769,0.065289,0.547987,3.0314
0.021731,0.31614,0.016613,0.040941,0.28973,0.2125,0.10305,0.560846,1.9383
0.031659,0.57148,0.021097,0.077141,0.47861,0.27053,0.093542,0.95039637,6.5568
0.017783,0.087399,0.010666,0.021517,0.064311,0.038792,0.016805,0.268389,0.61548
0.067632,0.23922,0.034058,0.091224,0.24529,0.21577,0.13658,0.390192,0.81213
0.083964,0.37897,0.032357,0.12465,0.34499,0.22872,0.10186,0.598532,2.6247
0.059593,0.24846,0.022699,0.046947,0.26306,0.19799,0.10642,0.482185,1.455
0.038348,0.37444,0.023255,0.050167,0.29514,0.16941,0.065859,0.575256,3.7
0.021603,0.30825,0.017417,0.033195,0.25888,0.13733,0.044186,0.909095,6.9553
0.019556,0.39351,0.016231,0.032526,0.32168,0.18064,0.061299,0.666424,4.0678
0.045297,0.51901,0.021334,0.10041,0.44134,0.25161,0.088571,0.961532,6.8673
0.083381,0.5331,0.026605,0.1438,0.47883,0.33064,0.16965,0.6776,4.6902
0.060748,0.44441,0.034512,0.086309,0.45576,0.40822,0.26459,0.670857,2.0203
0.073145,0.32205,0.042332,0.074346,0.30349,0.20105,0.12636,0.61336,1.5375
0.014102,0.33692,0.011633,0.029865,0.29027,0.16993,0.060599,0.853611,5.2125
0.035281,0.13174,0.019842,0.03812,0.1344,0.071925,0.022195,0.183744,0.29542
0.028051,0.30077,0.016109,0.058647,0.2338,0.11498,0.031195,0.5676,4.1397
0.040773,0.37884,0.027193,0.050636,0.30039,0.167,0.076278,0.727122,5.2099
0.04905,0.53094,0.023742,0.10801,0.44537,0.25179,0.084823,0.945989,6.7924
0.066836,0.33891,0.036396,0.071698,0.3591,0.33164,0.21396,0.572022,1.3739
0.014732,0.30247,0.014027,0.025747,0.28046,0.18208,0.065651,0.663432,2.9942
0.070016,0.22558,0.038523,0.070181,0.23592,0.22202,0.13041,0.286418,0.39233
0.081269,0.24895,0.041427,0.080195,0.2509,0.20623,0.12975,0.376288,0.6783
0.1263,0.21277,0.065848,0.10101,0.27184,0.29992,0.25871,0.100056,0.1725
0.028256,0.46023,0.021026,0.053219,0.42271,0.28648,0.1201,0.891649,4.3958
0.04701,0.093793,0.024816,0.042465,0.10566,0.11104,0.087121,0.164747,0.40365
0.01185,0.2405,0.0096892,0.018916,0.20651,0.12923,0.049021,0.730202,3.6933
0.027009,0.10818,0.01529,0.03319,0.075684,0.065416,0.018135,0.238216,0.60561
0.026185,0.42692,0.021067,0.040003,0.31448,0.14695,0.043879,0.943547,6.8188
0.11186,0.2715,0.044517,0.12648,0.29277,0.26324,0.14632,0.293414,0.47986
0.037711,0.11298,0.018748,0.045733,0.086387,0.051224,0.018694,0.219912,0.38975
0.087771,0.18976,0.042519,0.072048,0.21706,0.21305,0.1633,0.330198,0.70563
0.075173,0.40756,0.032,0.12154,0.31624,0.16659,0.072491,0.69795,2.6923
0.068247,0.21153,0.02539,0.049573,0.22595,0.19944,0.13159,0.334576,0.62816
0.04525,0.55341,0.022612,0.1027,0.45763,0.25776,0.090361,0.935154,6.9303
0.028408,0.2262,0.015172,0.029926,0.17043,0.093481,0.030654,0.65626,2.9729
0.033089,0.47595,0.022069,0.059434,0.41227,0.26142,0.11352,0.841236,4.0088
0.024222,0.37951,0.020179,0.036133,0.34279,0.20831,0.078236,0.866118,6.5462
0.047937,0.48937,0.02572,0.046414,0.47021,0.32471,0.15719,0.79244,5.1921
0.022021,0.41299,0.01979,0.038755,0.36422,0.22256,0.074575,0.740751,3.0461
0.10374,0.21679,0.054108,0.090743,0.24272,0.20601,0.16054,0.475904,1.6322
0.064673,0.47875,0.024326,0.12187,0.40498,0.23664,0.087905,0.841544,3.908
0.03057,0.49904,0.022337,0.037695,0.43813,0.26148,0.10364,0.949913492,6.3121
0.05458,0.11126,0.025022,0.054799,0.070323,0.049944,0.025044,0.15895,0.38586
0.052706,0.40697,0.031193,0.074703,0.38014,0.26133,0.1195,0.768471,2.8177
0.021426,0.46399,0.016276,0.040564,0.42633,0.30502,0.14887,0.889526,5.1255
0.024823,0.40757,0.018461,0.04162,0.35551,0.22001,0.083183,0.866503,4.0009
0.10293,0.38253,0.037504,0.071971,0.37701,0.28795,0.18385,0.521026,1.3146
0.05149,0.27485,0.030573,0.061234,0.23233,0.14584,0.082322,0.566896,1.5359
0.039886,0.25625,0.020529,0.057339,0.19525,0.10257,0.032548,0.607299,2.7562
0.064963,0.5389,0.030793,0.12804,0.46703,0.28767,0.11275,0.847506,3.4761
0.031632,0.26991,0.01476,0.067957,0.22986,0.13874,0.04562,0.569085,1.6499
0.064826,0.099619,0.0333,0.054661,0.12065,0.1278,0.10139,0.0845801,0.12504
0.10204,0.16132,0.052079,0.086363,0.18742,0.19709,0.15075,0.117733,0.26447
0.036194,0.36594,0.023394,0.039502,0.33546,0.22072,0.10635,0.767228,4.7054
0.020558,0.27453,0.017268,0.030306,0.2222,0.10483,0.038171,0.976283,5.7643
0.042866,0.39229,0.026297,0.079699,0.30288,0.14506,0.048429,0.907907,6.0806
0.093668,0.26942,0.049991,0.1031,0.28376,0.23158,0.16354,0.371921,0.60828
0.047227,0.086725,0.022173,0.045937,0.060823,0.038824,0.018984,0.123937,0.26463
0.10776,0.41232,0.049075,0.08918,0.44979,0.37444,0.24611,0.484396,1.7851
0.035399,0.54597,0.027106,0.048167,0.48703,0.31501,0.14561,0.819654,5.9272
0.038981,0.38698,0.024179,0.046073,0.35333,0.23262,0.11517,0.766557,4.806
0.13068,0.46403,0.049687,0.10138,0.53423,0.44872,0.302,0.641949,2.0916
0.027382,0.23174,0.021262,0.039934,0.2063,0.10814,0.032,0.828498,4.3199
0.027905,0.043252,0.015932,0.029924,0.033842,0.01706,0.011491,0.0284625,0.036
0.045984,0.26549,0.02981,0.057186,0.22254,0.12741,0.054811,0.591877,2.6711
0.0289,0.45175,0.019774,0.05459,0.39617,0.24367,0.097642,0.86416,5.1566
0.060493,0.12581,0.028965,0.058332,0.085083,0.064261,0.025421,0.119592,0.22025
0.044516,0.44695,0.019392,0.095509,0.31705,0.1446,0.036822,0.736956,4.5878
0.050476,0.44843,0.021252,0.09673,0.36527,0.20717,0.078385,0.754248,5.5416
0.039488,0.46255,0.025986,0.052221,0.4033,0.24668,0.096987,0.786379,3.7312
0.10975,0.51042,0.025826,0.16085,0.41761,0.22829,0.09608,0.857494,3.9092
0.035861,0.18305,0.018283,0.043094,0.13681,0.092839,0.036369,0.417538,1.0847
0.019486,0.30554,0.017942,0.041162,0.24595,0.10959,0.021108,0.929137,4.5073
0.10853,0.324,0.052014,0.10708,0.35968,0.31067,0.20995,0.489632,1.269
0.069072,0.20283,0.020521,0.09939,0.16015,0.097006,0.034795,0.39864,1.5508
0.035827,0.37577,0.019569,0.079655,0.30102,0.15795,0.047197,0.652102,2.9889
0.027219,0.29431,0.020503,0.039366,0.24906,0.13453,0.045878,0.766546,2.528
0.057961,0.16726,0.029515,0.051006,0.1817,0.17156,0.13442,0.373725,1.4282
0.074138,0.21132,0.03025,0.058271,0.24292,0.20505,0.14707,0.511027,1.4438
0.0736,0.16581,0.032106,0.070635,0.089573,0.058993,0.031678,0.23353,0.48981
0.042277,0.35779,0.017952,0.094552,0.26881,0.12249,0.027384,0.846791,4.2308
0.027467,0.24191,0.019852,0.036946,0.20364,0.12227,0.036185,0.562749,1.137
0.034828,0.46435,0.017991,0.068628,0.42568,0.28844,0.14183,0.614801,4.3318
0.037954,0.23183,0.024167,0.04812,0.21147,0.13099,0.066773,0.628364,2.2944
0.081536,0.29252,0.036411,0.075919,0.32418,0.3158,0.20337,0.482526,1.72
0.1268,0.31966,0.065104,0.11576,0.36125,0.34,0.26193,0.380017,0.63442
0.019573,0.3144,0.018539,0.031917,0.27036,0.14742,0.036441,0.780934,2.3222
0.032516,0.088223,0.01589,0.036302,0.058143,0.037688,0.01145,0.229867,0.53171
0.023365,0.35761,0.019472,0.039227,0.28614,0.13832,0.036225,0.907192,5.9314
0.025555,0.60506,0.021699,0.053197,0.55979,0.38008,0.17008,0.957958034,6.1148
0.17386,0.38759,0.07062,0.12714,0.46931,0.4291,0.34109,0.346423,0.66024
0.023233,0.088243,0.014011,0.026276,0.063989,0.036299,0.0094932,0.257796,0.44021
0.030148,0.34889,0.022939,0.059988,0.27831,0.12506,0.026133,0.891913,4.7851
0.028392,0.44392,0.020942,0.040387,0.34181,0.17074,0.051057,0.840521,4.8826
0.078125,0.27584,0.043724,0.080224,0.286,0.24869,0.16041,0.395626,0.63589
0.045277,0.41335,0.028346,0.053378,0.37132,0.27168,0.13435,0.618002,3.5319
0.015801,0.18957,0.012062,0.03083,0.15981,0.090123,0.024156,0.598015,1.8063
0.08491,0.51293,0.036466,0.12894,0.40611,0.22876,0.095468,0.812152,5.4168
0.063632,0.15521,0.028912,0.064014,0.10127,0.066772,0.029631,0.301367,0.80817
0.077296,0.10992,0.040206,0.067331,0.13004,0.13799,0.12749,0.0441199,0.11196
0.023145,0.25541,0.015491,0.038959,0.21909,0.14589,0.054568,0.537317,2.0184
0.032014,0.11415,0.015645,0.040727,0.089275,0.065393,0.025744,0.250591,0.58584
0.038618,0.27511,0.021023,0.04668,0.24049,0.15648,0.066094,0.627946,1.751
0.040653,0.29875,0.021073,0.057206,0.26867,0.17827,0.082782,0.642477,3.1611
0.030021,0.30924,0.020336,0.049921,0.27417,0.20061,0.089851,0.605693,1.2797
0.015319,0.33442,0.013696,0.029175,0.27895,0.14765,0.043766,0.750475,5.698
0.068368,0.42907,0.041457,0.065657,0.3718,0.23116,0.11889,0.767261,5.529
0.068354,0.43753,0.037501,0.071425,0.42386,0.30346,0.15929,0.778877,3.4848
0.055725,0.29537,0.022791,0.098296,0.24656,0.14897,0.050805,0.606166,1.7718
0.020478,0.50375,0.020053,0.040512,0.43056,0.24377,0.077565,0.946297044,6.3573
0.027027,0.29013,0.020346,0.050498,0.229,0.10101,0.023532,0.909062,3.9344
0.024731,0.44682,0.02391,0.038173,0.38341,0.19521,0.056016,0.945136082,4.4937
0.038905,0.55511,0.023635,0.096422,0.49103,0.32377,0.13235,0.916168,3.7322
0.02175,0.32445,0.0178,0.029993,0.25933,0.12477,0.030148,0.895774,5.8787
0.024817,0.45599,0.019925,0.055938,0.39681,0.22607,0.070502,0.849805,4.915
0.03895,0.74325,0.019657,0.09285,0.69466,0.53846,0.3219,0.94659499,6.7531
0.019159,0.42827,0.016109,0.039162,0.32457,0.1567,0.045031,0.980067,6.1492
0.066996,0.25452,0.035744,0.065206,0.26125,0.21582,0.11493,0.412192,0.96206
0.0311,0.1705,0.012813,0.059477,0.13475,0.077548,0.027041,0.503987,1.9525
0.028318,0.38206,0.018603,0.041998,0.35429,0.21439,0.079339,0.947653212,6.9587
0.059243,0.28988,0.032225,0.060983,0.29412,0.24588,0.15146,0.582901,1.7897
0.02426,0.62063,0.023127,0.046254,0.55238,0.3492,0.13717,0.959714888,5.3257
0.033289,0.29387,0.021515,0.047019,0.24917,0.15533,0.052774,0.482592,1.547
0.019619,0.31704,0.016638,0.03687,0.27542,0.17496,0.063864,0.763004,2.5738
0.038914,0.3981,0.030389,0.056395,0.33977,0.17813,0.064349,0.878383,3.1355
